Tamano,Tiempo
15300,0.021904706954956055
15400,0.0218963623046875
15500,0.022255420684814453
15600,0.02247452735900879
15700,0.022538423538208008
15800,0.022802114486694336
15900,0.022763490676879883
16000,0.022801876068115234
16100,0.022949695587158203
16200,0.023131608963012695
16300,0.023366928100585938
16400,0.023732662200927734
16500,0.024387121200561523
16600,0.024526357650756836
16700,0.024801969528198242
16800,0.02499985694885254
16900,0.0248110294342041
17000,0.025027036666870117
17100,0.02574324607849121
17200,0.025637388229370117
17300,0.025728225708007812
17400,0.0257720947265625
17500,0.02593088150024414
17600,0.0260622501373291
17700,0.026176929473876953
17800,0.026322126388549805
17900,0.026517629623413086
18000,0.02671504020690918
18100,0.026722431182861328
18200,0.027252674102783203
18300,0.03670978546142578
18400,0.027428865432739258
18500,0.02704906463623047
18600,0.027416229248046875
18700,0.027548789978027344
18800,0.027677536010742188
18900,0.027883291244506836
19000,0.028040647506713867
19100,0.029362916946411133
19200,0.028330087661743164
19300,0.028332233428955078
19400,0.028612375259399414
19500,0.02881908416748047
19600,0.029244184494018555
19700,0.029406070709228516
19800,0.0296783447265625
19900,0.029736042022705078
20000,0.030050277709960938
20100,0.03023552894592285
20200,0.03028273582458496
20300,0.030432939529418945
20400,0.030799150466918945
20500,0.030765056610107422
20600,0.030965566635131836
20700,0.031167984008789062
20800,0.0313115119934082
20900,0.031494140625
21000,0.031982421875
21100,0.03234243392944336
21200,0.03247642517089844
21300,0.03292346000671387
21400,0.03274893760681152
21500,0.03277087211608887
21600,0.03278613090515137
21700,0.03214550018310547
21800,0.03275156021118164
21900,0.03270769119262695
22000,0.033128976821899414
22100,0.03295183181762695
22200,0.033684730529785156
22300,0.03412580490112305
22400,0.03426051139831543
22500,0.03500103950500488
22600,0.033582210540771484
22700,0.03374123573303223
22800,0.03391408920288086
22900,0.034111976623535156
23000,0.03420543670654297
23100,0.03432869911193848
23200,0.03450512886047363
23300,0.03464221954345703
23400,0.034905433654785156
23500,0.03500032424926758
23600,0.03513646125793457
23700,0.03526663780212402
23800,0.0354161262512207
23900,0.03560590744018555
24000,0.03576493263244629
24100,0.035924434661865234
24200,0.03614950180053711
24300,0.036241769790649414
24400,0.036392927169799805
24500,0.036957502365112305
24600,0.03687739372253418
24700,0.03730440139770508
24800,0.03720593452453613
24900,0.037630319595336914
25000,0.03771567344665527
25100,0.03768491744995117
25200,0.03790879249572754
25300,0.03822135925292969
25400,0.03851509094238281
25500,0.03875446319580078
25600,0.03880047798156738
25700,0.03870820999145508
25800,0.038848161697387695
25900,0.03895235061645508
26000,0.0391848087310791
26100,0.03937339782714844
26200,0.0394587516784668
26300,0.03978872299194336
26400,0.03990507125854492
26500,0.04001450538635254
26600,0.04039883613586426
26700,0.040236473083496094
26800,0.04026317596435547
26900,0.040592193603515625
27000,0.04082989692687988
27100,0.040956974029541016
27200,0.040700674057006836
27300,0.040932416915893555
27400,0.04098224639892578
27500,0.04126691818237305
27600,0.041407108306884766
27700,0.04162740707397461
27800,0.041854143142700195
27900,0.04239797592163086
28000,0.042320966720581055
28100,0.042237043380737305
28200,0.04283452033996582
28300,0.04271864891052246
28400,0.04309701919555664
28500,0.04301333427429199
28600,0.0434110164642334
28700,0.04339408874511719
28800,0.04401206970214844
28900,0.04403090476989746
29000,0.044088125228881836
29100,0.044428348541259766
29200,0.04410052299499512
29300,0.04458212852478027
29400,0.044187307357788086
29500,0.04492497444152832
29600,0.04489541053771973
29700,0.045424699783325195
29800,0.04609537124633789
29900,0.04571366310119629
30000,0.04519939422607422
30100,0.04549217224121094
30200,0.04582643508911133
30300,0.04587721824645996
30400,0.04565310478210449
30500,0.04627418518066406
30600,0.04652237892150879
30700,0.0466616153717041
30800,0.04682779312133789
30900,0.04729652404785156
31000,0.0470433235168457
31100,0.04793500900268555
31200,0.047411441802978516
31300,0.04743051528930664
31400,0.04764890670776367
31500,0.04817366600036621
31600,0.04811978340148926
31700,0.04819989204406738
31800,0.04813218116760254
31900,0.04813551902770996
32000,0.04863452911376953
32100,0.04886603355407715
32200,0.048828840255737305
32300,0.04920363426208496
32400,0.049425601959228516
32500,0.04951167106628418
32600,0.04999661445617676
32700,0.050209760665893555
32800,0.050076961517333984
32900,0.05102062225341797
33000,0.051528215408325195
33100,0.06074976921081543
33200,0.05122637748718262
33300,0.05152130126953125
33400,0.051589250564575195
33500,0.0521092414855957
33600,0.05229759216308594
33700,0.05219292640686035
33800,0.05232429504394531
33900,0.052281856536865234
34000,0.05272316932678223
34100,0.053174495697021484
34200,0.0533294677734375
34300,0.05361056327819824
34400,0.054454803466796875
34500,0.05422568321228027
34600,0.053522348403930664
34700,0.05436301231384277
34800,0.05437421798706055
34900,0.05488300323486328
35000,0.054831504821777344
35100,0.05434870719909668
35200,0.05465435981750488
35300,0.05469322204589844
35400,0.05514359474182129
35500,0.05508875846862793
35600,0.054921627044677734
35700,0.05543780326843262
35800,0.05535531044006348
35900,0.05609297752380371
36000,0.05606961250305176
36100,0.056223392486572266
36200,0.0565035343170166
36300,0.05671381950378418
36400,0.056806087493896484
36500,0.0574951171875
36600,0.05701732635498047
36700,0.05883049964904785
36800,0.05713939666748047
36900,0.057446956634521484
37000,0.057747840881347656
37100,0.057126760482788086
37200,0.05763554573059082
37300,0.05832219123840332
37400,0.05789637565612793
37500,0.05822610855102539
37600,0.058325767517089844
37700,0.059160709381103516
37800,0.059526920318603516
37900,0.05938148498535156
38000,0.05957365036010742
38100,0.05937981605529785
38200,0.06214427947998047
38300,0.05963611602783203
38400,0.060355424880981445
38500,0.06027340888977051
38600,0.05991506576538086
38700,0.06069302558898926
38800,0.06024932861328125
38900,0.06038093566894531
39000,0.06141471862792969
39100,0.06071829795837402
39200,0.062206268310546875
39300,0.06197190284729004
39400,0.0626683235168457
39500,0.06165885925292969
39600,0.06225085258483887
39700,0.06521177291870117
39800,0.06271648406982422
39900,0.06328177452087402
40000,0.06286120414733887
40100,0.06285762786865234
40200,0.06338381767272949
40300,0.0635068416595459
40400,0.06361079216003418
40500,0.06351327896118164
40600,0.06380915641784668
40700,0.06405782699584961
40800,0.06385684013366699
40900,0.06409549713134766
41000,0.06434082984924316
41100,0.06469917297363281
41200,0.06377363204956055
41300,0.06491446495056152
41400,0.0656132698059082
41500,0.06441426277160645
41600,0.0654444694519043
41700,0.0653083324432373
41800,0.06485342979431152
41900,0.06602668762207031
42000,0.06536221504211426
42100,0.06580042839050293
42200,0.06661748886108398
42300,0.08039021492004395
42400,0.06673431396484375
42500,0.06712818145751953
42600,0.0665884017944336
42700,0.06795191764831543
42800,0.06692957878112793
42900,0.06814336776733398
43000,0.06810188293457031
43100,0.06842255592346191
43200,0.07872962951660156
43300,0.06783318519592285
43400,0.06855583190917969
43500,0.06847000122070312
43600,0.06882047653198242
43700,0.06879186630249023
43800,0.0694580078125
43900,0.06979870796203613
44000,0.06908392906188965
44100,0.06871199607849121
44200,0.06979823112487793
44300,0.07019543647766113
44400,0.06936383247375488
44500,0.06947565078735352
44600,0.0698542594909668
44700,0.07105350494384766
44800,0.0697934627532959
44900,0.07134771347045898
45000,0.07145380973815918
45100,0.07160782814025879
45200,0.07216143608093262
45300,0.07116055488586426
45400,0.072235107421875
45500,0.07248759269714355
45600,0.07221102714538574
45700,0.0717158317565918
45800,0.0725104808807373
45900,0.07274842262268066
46000,0.07261538505554199
46100,0.07332825660705566
46200,0.07357645034790039
46300,0.07265758514404297
46400,0.07343530654907227
46500,0.07374930381774902
46600,0.07393145561218262
46700,0.07279324531555176
46800,0.0734405517578125
46900,0.07454800605773926
47000,0.0746150016784668
47100,0.07463932037353516
47200,0.07486844062805176
47300,0.07374811172485352
47400,0.07524704933166504
47500,0.07541823387145996
47600,0.07642650604248047
47700,0.0771634578704834
47800,0.07759428024291992
47900,0.07695317268371582
48000,0.07802033424377441
48100,0.07595324516296387
48200,0.07592201232910156
48300,0.07611465454101562
48400,0.07678890228271484
48500,0.07657837867736816
48600,0.0772242546081543
48700,0.07727432250976562
48800,0.07750558853149414
48900,0.0765542984008789
49000,0.07772684097290039
49100,0.07769632339477539
49200,0.07799243927001953
49300,0.07845211029052734
49400,0.07838869094848633
49500,0.07872962951660156
49600,0.07913064956665039
49700,0.07887434959411621
49800,0.07937049865722656
49900,0.07989311218261719
50000,0.08016562461853027
50100,0.0804440975189209
50200,0.08057856559753418
50300,0.07995486259460449
50400,0.07979202270507812
50500,0.07982754707336426
50600,0.0809779167175293
50700,0.08004474639892578
50800,0.08115816116333008
50900,0.08201050758361816
51000,0.08194327354431152
51100,0.0816190242767334
51200,0.08065557479858398
51300,0.08234548568725586
51400,0.08039450645446777
51500,0.0813448429107666
51600,0.08138489723205566
51700,0.08235859870910645
51800,0.0821070671081543
51900,0.0827326774597168
52000,0.08249235153198242
52100,0.08200597763061523
52200,0.08212518692016602
52300,0.08326864242553711
52400,0.08357477188110352
52500,0.08206748962402344
52600,0.08334708213806152
52700,0.08383369445800781
52800,0.08405661582946777
52900,0.08446645736694336
53000,0.08500838279724121
53100,0.08429980278015137
53200,0.08354687690734863
53300,0.09513616561889648
53400,0.08389163017272949
53500,0.08568787574768066
53600,0.08379840850830078
53700,0.08580613136291504
53800,0.08480048179626465
53900,0.08536911010742188
54000,0.0866537094116211
54100,0.08725666999816895
54200,0.08650398254394531
54300,0.08687901496887207
54400,0.08762693405151367
54500,0.08706855773925781
54600,0.08721375465393066
54700,0.08639168739318848
54800,0.0870821475982666
54900,0.08766937255859375
55000,0.08811068534851074
55100,0.08861136436462402
55200,0.08852648735046387
55300,0.0890047550201416
55400,0.08888626098632812
55500,0.0879361629486084
55600,0.09016585350036621
55700,0.08733892440795898
55800,0.08802199363708496
55900,0.08873224258422852
56000,0.08778786659240723
56100,0.09139657020568848
56200,0.09058713912963867
56300,0.08971714973449707
56400,0.09035158157348633
56500,0.09048008918762207
56600,0.09282231330871582
56700,0.08977937698364258
56800,0.09125471115112305
56900,0.09081840515136719
57000,0.09117722511291504
57100,0.0919489860534668
57200,0.09107780456542969
57300,0.09135270118713379
57400,0.09216117858886719
57500,0.09165668487548828
57600,0.09281158447265625
57700,0.09258556365966797
57800,0.09235930442810059
57900,0.09184026718139648
58000,0.09262895584106445
58100,0.09290099143981934
58200,0.09220743179321289
58300,0.09238624572753906
58400,0.09290218353271484
58500,0.09306001663208008
58600,0.09453105926513672
58700,0.0940103530883789
58800,0.09359192848205566
58900,0.09381699562072754
59000,0.0935826301574707
59100,0.09410357475280762
59200,0.0953059196472168
59300,0.09452509880065918
59400,0.09480953216552734
59500,0.09442925453186035
59600,0.0961008071899414
59700,0.0944356918334961
59800,0.09669303894042969
59900,0.09505510330200195
60000,0.09609007835388184
60100,0.09482002258300781
60200,0.09661984443664551
60300,0.096221923828125
60400,0.09685921669006348
60500,0.09555912017822266
60600,0.09628415107727051
60700,0.09757280349731445
60800,0.09749102592468262
60900,0.09777259826660156
61000,0.0982816219329834
61100,0.09795188903808594
61200,0.09817171096801758
61300,0.09803462028503418
61400,0.09649252891540527
61500,0.09716486930847168
61600,0.09782791137695312
61700,0.0981137752532959
61800,0.09807991981506348
61900,0.09985494613647461
62000,0.0999307632446289
62100,0.09985065460205078
62200,0.10000753402709961
62300,0.09924840927124023
62400,0.09938502311706543
62500,0.09928321838378906
62600,0.09950876235961914
62700,0.09929537773132324
62800,0.09934806823730469
62900,0.09923624992370605
63000,0.10020279884338379
63100,0.10080862045288086
63200,0.10094714164733887
63300,0.11158370971679688
63400,0.10108757019042969
63500,0.10106849670410156
63600,0.10310029983520508
63700,0.10306859016418457
63800,0.10083603858947754
63900,0.10118484497070312
64000,0.10221123695373535
64100,0.10155057907104492
64200,0.10329961776733398
64300,0.10275101661682129
64400,0.10280895233154297
64500,0.10280084609985352
64600,0.10200810432434082
64700,0.10365796089172363
64800,0.10311579704284668
64900,0.10229706764221191
65000,0.10297131538391113
65100,0.10459637641906738
65200,0.10376858711242676
65300,0.1034853458404541
65400,0.10330748558044434
65500,0.10537075996398926
65600,0.10473346710205078
65700,0.10598874092102051
65800,0.10836577415466309
65900,0.10786104202270508
66000,0.1070713996887207
66100,0.10654926300048828
66200,0.10581755638122559
66300,0.10881400108337402
66400,0.10906386375427246
66500,0.10869669914245605
66600,0.10886311531066895
66700,0.1085968017578125
66800,0.11129021644592285
66900,0.1087181568145752
67000,0.10985422134399414
67100,0.10828804969787598
67200,0.1103811264038086
67300,0.10950732231140137
67400,0.10964751243591309
67500,0.1100010871887207
67600,0.1107323169708252
67700,0.10971260070800781
67800,0.10981154441833496
67900,0.10896182060241699
68000,0.11094403266906738
68100,0.11140608787536621
68200,0.10999083518981934
68300,0.11188554763793945
68400,0.11215758323669434
68500,0.1138763427734375
68600,0.11296367645263672
68700,0.11087870597839355
68800,0.11371970176696777
68900,0.11287927627563477
69000,0.11260104179382324
69100,0.1121985912322998
69200,0.11120867729187012
69300,0.11386585235595703
69400,0.11290693283081055
69500,0.11301851272583008
69600,0.11219930648803711
69700,0.11421632766723633
69800,0.11520242691040039
69900,0.11443519592285156
70000,0.1137697696685791
70100,0.11433959007263184
70200,0.11355471611022949
70300,0.11442303657531738
70400,0.11387372016906738
70500,0.1147768497467041
70600,0.11487674713134766
70700,0.11502242088317871
70800,0.11484932899475098
70900,0.11550521850585938
71000,0.11574244499206543
71100,0.11532950401306152
71200,0.11630058288574219
71300,0.11552071571350098
71400,0.1173241138458252
71500,0.11689615249633789
71600,0.11653709411621094
71700,0.11757135391235352
71800,0.12404084205627441
71900,0.11709213256835938
72000,0.11617922782897949
72100,0.1171107292175293
72200,0.11852574348449707
72300,0.11891913414001465
72400,0.11682462692260742
72500,0.11837577819824219
72600,0.11879301071166992
72700,0.11708617210388184
72800,0.1185910701751709
72900,0.11888575553894043
73000,0.12159371376037598
73100,0.12290430068969727
73200,0.12224388122558594
73300,0.12198281288146973
73400,0.12123775482177734
73500,0.1221621036529541
73600,0.12098550796508789
73700,0.12160253524780273
73800,0.12137866020202637
73900,0.1206197738647461
74000,0.12185502052307129
74100,0.12118768692016602
74200,0.12085986137390137
74300,0.12122273445129395
74400,0.12198829650878906
74500,0.1211693286895752
74600,0.12250900268554688
74700,0.1239168643951416
74800,0.1218264102935791
74900,0.12226343154907227
75000,0.12396597862243652
75100,0.12279963493347168
75200,0.12365841865539551
75300,0.12402462959289551
75400,0.12296104431152344
75500,0.12259411811828613
75600,0.12428951263427734
75700,0.12327980995178223
75800,0.12333011627197266
75900,0.12395811080932617
76000,0.12386679649353027
76100,0.12451505661010742
76200,0.12604856491088867
76300,0.12563490867614746
76400,0.12430810928344727
76500,0.1260538101196289
76600,0.12596392631530762
76700,0.12651467323303223
76800,0.1258254051208496
76900,0.12751483917236328
77000,0.12625741958618164
77100,0.12694668769836426
77200,0.12570881843566895
77300,0.12793326377868652
77400,0.1284034252166748
77500,0.1347963809967041
77600,0.1277015209197998
77700,0.12566661834716797
77800,0.12759184837341309
77900,0.12829160690307617
78000,0.1286916732788086
78100,0.12813401222229004
78200,0.12686705589294434
78300,0.12715482711791992
78400,0.12808656692504883
78500,0.12696361541748047
78600,0.12799596786499023
78700,0.13009905815124512
78800,0.1292741298675537
78900,0.12803196907043457
79000,0.1275923252105713
79100,0.12956953048706055
79200,0.13107872009277344
79300,0.13138461112976074
79400,0.13223791122436523
79500,0.1308736801147461
79600,0.13056707382202148
79700,0.12917733192443848
79800,0.13151836395263672
79900,0.12951874732971191
80000,0.1304163932800293
80100,0.13149666786193848
80200,0.1300492286682129
80300,0.13326668739318848
80400,0.1307508945465088
80500,0.13416838645935059
80600,0.13153553009033203
80700,0.14683032035827637
80800,0.13778114318847656
80900,0.13846564292907715
81000,0.13344717025756836
81100,0.1331040859222412
81200,0.13406133651733398
81300,0.1335010528564453
81400,0.13527631759643555
81500,0.13515400886535645
81600,0.13539505004882812
81700,0.13494205474853516
81800,0.1343069076538086
81900,0.14357566833496094
82000,0.13403964042663574
82100,0.13494491577148438
82200,0.1370694637298584
82300,0.14792442321777344
82400,0.1357576847076416
82500,0.13683295249938965
82600,0.13597679138183594
82700,0.13784122467041016
82800,0.13612985610961914
82900,0.13767266273498535
83000,0.13719701766967773
83100,0.13555908203125
83200,0.13739895820617676
83300,0.1377568244934082
83400,0.13816452026367188
83500,0.1374495029449463
83600,0.13898634910583496
83700,0.1379249095916748
83800,0.1368870735168457
83900,0.13698458671569824
84000,0.13657140731811523
84100,0.13857030868530273
84200,0.1395866870880127
84300,0.1416776180267334
84400,0.13845396041870117
84500,0.14056897163391113
84600,0.13883423805236816
84700,0.1384718418121338
84800,0.14089512825012207
84900,0.14160704612731934
85000,0.13890862464904785
85100,0.13884806632995605
85200,0.13931632041931152
85300,0.14097023010253906
85400,0.1403956413269043
85500,0.1427783966064453
85600,0.1425325870513916
85700,0.14177274703979492
85800,0.1429893970489502
85900,0.14197301864624023
86000,0.14211010932922363
86100,0.14421963691711426
86200,0.14428997039794922
86300,0.14252066612243652
86400,0.14184308052062988
86500,0.14230656623840332
86600,0.14223551750183105
86700,0.14255499839782715
86800,0.14513897895812988
86900,0.14501094818115234
87000,0.14382219314575195
87100,0.144240140914917
87200,0.14669418334960938
87300,0.1433882713317871
87400,0.14742660522460938
87500,0.14504599571228027
87600,0.14495491981506348
87700,0.14736509323120117
87800,0.1446666717529297
87900,0.14523530006408691
88000,0.14750289916992188
88100,0.14743542671203613
88200,0.14692258834838867
88300,0.14776086807250977
88400,0.14519739151000977
88500,0.14461994171142578
88600,0.14663481712341309
88700,0.1473705768585205
88800,0.14627814292907715
88900,0.1454470157623291
89000,0.1482837200164795
89100,0.14729762077331543
89200,0.14789915084838867
89300,0.14966583251953125
89400,0.14683127403259277
89500,0.14740562438964844
89600,0.14853191375732422
89700,0.14902567863464355
89800,0.14724206924438477
89900,0.15151119232177734
90000,0.14978718757629395
90100,0.14695191383361816
90200,0.1485292911529541
90300,0.14638471603393555
90400,0.1471397876739502
90500,0.14919495582580566
90600,0.15082907676696777
90700,0.15102410316467285
90800,0.15050792694091797
90900,0.1489725112915039
91000,0.1477956771850586
91100,0.15146946907043457
91200,0.162276029586792
91300,0.1497035026550293
91400,0.1508042812347412
91500,0.14986395835876465
91600,0.14969468116760254
91700,0.1520543098449707
91800,0.1535031795501709
91900,0.1517782211303711
92000,0.15882539749145508
92100,0.15149331092834473
92200,0.1519627571105957
92300,0.15366291999816895
92400,0.15415072441101074
92500,0.15254569053649902
92600,0.1550443172454834
92700,0.15343666076660156
92800,0.15433382987976074
92900,0.15351080894470215
93000,0.15540790557861328
93100,0.15275955200195312
93200,0.15557241439819336
93300,0.1537017822265625
93400,0.15444517135620117
93500,0.15723276138305664
93600,0.15700578689575195
93700,0.1554267406463623
93800,0.15647220611572266
93900,0.15610027313232422
94000,0.15470004081726074
94100,0.15831303596496582
94200,0.15759015083312988
94300,0.15536141395568848
94400,0.15766119956970215
94500,0.15676522254943848
94600,0.15706801414489746
94700,0.15915131568908691
94800,0.15735435485839844
94900,0.15633559226989746
95000,0.15636754035949707
95100,0.15752887725830078
95200,0.15859508514404297
95300,0.1605849266052246
95400,0.15912270545959473
95500,0.15852808952331543
95600,0.1575183868408203
95700,0.15707802772521973
95800,0.15932440757751465
95900,0.16130876541137695
96000,0.16038250923156738
96100,0.16167521476745605
96200,0.15750455856323242
96300,0.15799450874328613
96400,0.16104817390441895
96500,0.1622321605682373
96600,0.16098403930664062
96700,0.1617293357849121
96800,0.16015291213989258
96900,0.15892314910888672
97000,0.16228103637695312
97100,0.16074514389038086
97200,0.15970396995544434
97300,0.16155695915222168
97400,0.16094064712524414
97500,0.1628880500793457
97600,0.16391229629516602
97700,0.16214561462402344
97800,0.16294050216674805
97900,0.16119098663330078
98000,0.16143369674682617
98100,0.16378402709960938
98200,0.16379237174987793
98300,0.16437745094299316
98400,0.16460824012756348
98500,0.16530656814575195
98600,0.16782426834106445
98700,0.16884803771972656
98800,0.1684887409210205
98900,0.1651923656463623
99000,0.16586875915527344
99100,0.1648414134979248
99200,0.16625428199768066
99300,0.1681220531463623
99400,0.16420555114746094
99500,0.16638994216918945
99600,0.16472911834716797
99700,0.16503596305847168
99800,0.16722917556762695
99900,0.16520357131958008
100000,0.16376209259033203
